id,nombre_cientifico,id_dicc_especies,nombre_cientifico.1,kingdom,phylum,subphylum,class,order,family,genus
1880,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
1881,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1883,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
1884,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1885,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1886,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1887,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1888,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1889,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1890,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1891,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1892,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1894,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1895,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1896,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1897,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1898,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1899,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1900,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
1901,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1902,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
1903,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1904,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1905,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1906,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1907,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1908,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1909,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1910,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1911,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1912,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1913,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1914,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1915,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1916,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
1917,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1918,Aegithalos caudatus,380,Aegithalos caudatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Aegithalidae,Aegithalos
1919,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1920,Certhia brachydactyla,392,Certhia brachydactyla,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Certhia
1921,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1922,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1923,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1925,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1926,Aegithalos caudatus,380,Aegithalos caudatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Aegithalidae,Aegithalos
1927,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1928,Aegithalos caudatus,380,Aegithalos caudatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Aegithalidae,Aegithalos
1930,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1932,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1933,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1934,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
1935,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
1936,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1937,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1938,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1940,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1942,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
1943,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1944,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
1945,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1946,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1947,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1948,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1949,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1950,Aegithalos caudatus,380,Aegithalos caudatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Aegithalidae,Aegithalos
1951,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1952,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1953,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1954,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1955,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
1956,Certhia brachydactyla,392,Certhia brachydactyla,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Certhia
1957,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1958,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1959,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1960,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1961,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1962,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1963,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1964,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1965,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1966,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1967,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1968,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
1969,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1970,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1971,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
1972,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1974,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1975,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1976,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1977,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1978,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1979,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1980,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1981,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1982,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1983,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
1984,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1985,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1986,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1987,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1988,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1989,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
1990,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
1991,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
1993,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
1998,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
1999,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
2000,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2001,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
2002,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
2003,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2004,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2005,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
13876,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14077,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14078,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
14079,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14080,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14081,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14082,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
14083,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14084,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14085,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
14086,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14087,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14088,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14089,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14090,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14091,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
14092,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14093,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
14094,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14095,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
14096,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
14097,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14098,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14099,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
14100,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14101,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14102,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
14103,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
14104,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14105,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
14106,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
14107,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
13877,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
13878,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
13879,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
13880,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
13881,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
13882,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
13883,Sylvia atricapilla,324,Sylvia atricapilla,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
13884,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
13885,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
13886,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
2048,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
2049,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
2050,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
2051,Turdus viscivorus,289,Turdus viscivorus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
2052,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2053,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2054,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
2055,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
2056,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
2058,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2060,Turdus viscivorus,289,Turdus viscivorus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
2061,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
2063,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
2064,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2065,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
2067,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2068,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2069,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2070,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2071,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2072,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2073,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2075,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
2076,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2078,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
2079,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2080,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
2081,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
2082,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
2083,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
2084,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2085,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2086,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
2087,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
2088,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
13887,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2090,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
2091,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
2092,Oenanthe hispanica,310,Oenanthe hispanica,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
2093,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
2094,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
2095,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
