id;nombre_cientifico;numero;distancia;desplazamiento;adis_transecto_id;fechai;fechaf;adis_visita_id;id_dicc_especies
26054;Fringilla coelebs;6;580;5;2;2013-09-27 08:05:00;2013-09-27 10:30:00;988;436
26055;Columba palumbus;1;560;5;2;2013-09-27 08:05:00;2013-09-27 10:30:00;988;796
26056;Turdus merula;1;390;15;2;2013-09-27 08:05:00;2013-09-27 10:30:00;988;293
26057;Fringilla coelebs;1;320;25;2;2013-09-27 08:05:00;2013-09-27 10:30:00;988;436
14231;Turdus merula;1;2300;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;293
14232;Phylloscopus bonelli;1;2280;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;350
14233;Lullula arborea;2;2440;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;236
14234;Garrulus glandarius;2;2380;15;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;433
14235;Picus viridis;1;376;45;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;854
14236;Phylloscopus bonelli;1;2390;15;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;350
14237;Pica pica;1;2360;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;431
14238;Fringilla coelebs;1;2000;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;436
14239;Fringilla coelebs;1;2040;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;436
14240;Emberiza cia;4;1780;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;466
14241;Emberiza cia;1;1330;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;466
14242;Emberiza cia;2;1870;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;466
14243;Phylloscopus bonelli;1;2280;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;350
14244;Fringilla coelebs;3;1330;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;436
14245;Fringilla coelebs;5;2280;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;436
14246;Phylloscopus bonelli;3;1580;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;350
14247;Aegithalos caudatus;3;1330;5;9;2012-07-20 07:43:00;2012-07-20 08:57:00;600;380
14249;Prunella collaris;2;2230;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;286
14251;Saxicola torquata;1;2080;15;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;306
14252;Oenanthe oenanthe;1;1960;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;309
14254;Oenanthe oenanthe;1;602;25;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;309
14255;Oenanthe oenanthe;1;2200;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;309
14256;Oenanthe oenanthe;1;1610;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;309
14258;Phoenicurus ochruros;1;2310;35;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;304
14259;Saxicola torquata;1;2310;25;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;306
14260;Anthus campestris;1;2190;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;264
14261;Emberiza cia;1;2350;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;466
14262;Emberiza cia;1;2230;35;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;466
14263;Emberiza cia;1;1980;15;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;466
14264;Oenanthe oenanthe;1;1330;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;309
14265;Oenanthe oenanthe;2;1210;25;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;309
14266;Oenanthe oenanthe;1;1140;35;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;309
14267;Anthus campestris;1;2070;15;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;264
14269;Emberiza cia;1;2340;5;8;2012-07-30 07:20:00;2012-07-30 08:30:00;601;466
14271;Prunella collaris;1;1250;5;15;2012-07-23 07:35:00;2012-07-23 08:40:00;602;286
14272;Prunella collaris;3;380;5;15;2012-07-23 07:35:00;2012-07-23 08:40:00;602;286
14273;Prunella collaris;1;990;5;15;2012-07-23 07:35:00;2012-07-23 08:40:00;602;286
14274;Prunella collaris;2;2010;5;15;2012-07-23 07:35:00;2012-07-23 08:40:00;602;286
14275;Emberiza cia;3;1720;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;466
14276;Turdus merula;1;2270;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;293
14277;Sylvia undata;1;1500;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;318
14278;Cyanistes caeruleus;1;240;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;375
14279;Turdus viscivorus;1;1600;15;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;289
14280;Aegithalos caudatus;3;1400;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;380
14281;Parus major;1;240;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;371
14282;Sitta europaea;2;2230;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;386
14283;Periparus ater;2;240;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;373
14284;Cyanistes caeruleus;1;1370;15;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;375
14285;Turdus viscivorus;1;310;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;289
14286;Periparus ater;1;250;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;373
14287;Parus major;1;2270;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;371
14288;Turdus merula;1;1720;15;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;293
14289;Carduelis chloris;7;310;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;445
14290;Periparus ater;2;310;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;373
14291;Fringilla coelebs;1;1350;25;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;436
14292;Aegithalos caudatus;4;2000;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;380
14293;Cyanistes caeruleus;2;290;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;375
14294;Parus major;2;1700;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;371
14295;Certhia brachydactyla;1;330;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;392
14296;Turdus viscivorus;1;170;25;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;289
14297;Cyanistes caeruleus;1;2360;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;375
14298;Certhia brachydactyla;1;2270;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;392
14299;Aegithalos caudatus;2;2270;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;380
14300;Parus major;1;2280;15;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;371
14301;Cyanistes caeruleus;1;2310;15;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;375
14302;Cyanistes caeruleus;1;2270;5;9;2012-01-13 08:50:00;2012-01-13 10:30:00;603;375
14304;Emberiza cia;1;1035;15;7;2012-01-13 09:00:00;2012-01-13 10:00:00;604;466
14306;Alectoris rufa;6;542;25;7;2012-01-13 09:00:00;2012-01-13 10:00:00;604;747
14307;Turdus torquatus;3;2150;25;7;2012-01-13 09:00:00;2012-01-13 10:00:00;604;294
14308;Emberiza cia;1;50;15;7;2012-01-13 09:00:00;2012-01-13 10:00:00;604;466
14309;Alectoris rufa;3;125;35;7;2012-01-13 09:00:00;2012-01-13 10:00:00;604;747
14310;Sylvia undata;1;50;15;7;2012-01-13 09:00:00;2012-01-13 10:00:00;604;318
14311;Alectoris rufa;8;240;5;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;747
14312;Turdus torquatus;2;1270;45;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;294
14313;Turdus merula;1;2450;45;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;293
14314;Anthus campestris;1;2130;5;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;264
14315;Emberiza cia;4;830;15;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;466
14316;Turdus torquatus;1;1270;25;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;294
14317;Emberiza cia;1;830;25;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;466
14318;Alectoris rufa;5;1375;25;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;747
14319;Turdus torquatus;4;1270;35;10;2012-01-13 09:05:00;2012-01-13 10:30:00;605;294
14320;Turdus merula;1;420;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;293
14321;Alectoris rufa;6;865;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;747
14322;Cyanistes caeruleus;1;800;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;375
14323;Emberiza cia;1;670;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14324;Emberiza cia;1;490;35;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14325;Turdus merula;1;90;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;293
14326;Emberiza cia;1;1270;25;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14327;Fringilla coelebs;1;240;35;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;436
14328;Emberiza cia;1;20;25;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14329;Emberiza cia;1;1145;15;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14330;Emberiza cia;1;1360;15;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14331;Alectoris rufa;2;670;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;747
14332;Turdus torquatus;1;730;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;294
14333;Aegithalos caudatus;1;1220;15;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;380
14334;Emberiza cia;1;590;15;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14335;Emberiza cia;1;1050;15;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;466
14336;Turdus merula;1;260;5;3;2012-01-05 09:00:00;2012-01-05 10:40:00;606;293
14337;Parus major;3;1476;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;371
14338;Sitta europaea;1;1456;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14339;Sitta europaea;1;1456;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14340;Sitta europaea;1;290;35;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14341;Aegithalos caudatus;2;2413;35;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;380
14342;Picus viridis;1;1545;45;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;854
14343;Sitta europaea;1;1056;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14344;Turdus viscivorus;1;1015;45;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;289
14345;Cyanistes caeruleus;1;987;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14346;Regulus ignicapillus;2;356;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;361
14347;Parus major;1;1456;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;371
14348;Cyanistes caeruleus;1;1233;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14349;Cyanistes caeruleus;2;861;35;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14350;Sitta europaea;1;861;45;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14351;Cyanistes caeruleus;1;317;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14352;Cyanistes caeruleus;1;1691;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14353;Periparus ater;1;861;35;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;373
14354;Cyanistes caeruleus;1;537;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14355;Certhia brachydactyla;1;428;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;392
14356;Erithacus rubecula;1;401;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;296
14357;Cyanistes caeruleus;1;230;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14358;Garrulus glandarius;1;1157;45;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;433
14359;Phoenicurus ochruros;1;1978;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;304
14360;Regulus ignicapillus;1;450;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;361
14361;Parus major;2;327;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;371
14362;Streptopelia turtur;1;2250;45;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;801
14363;Sitta europaea;1;1456;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14364;Parus major;1;1228;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;371
14365;Sitta europaea;2;1215;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14366;Cyanistes caeruleus;1;1852;35;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14367;Parus major;1;1456;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;371
14368;Cyanistes caeruleus;1;1233;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14369;Cyanistes caeruleus;1;505;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14370;Aegithalos caudatus;2;317;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;380
14371;Sitta europaea;1;2106;35;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14372;Cyanistes caeruleus;1;1476;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14373;Periparus ater;1;1240;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;373
14374;Regulus ignicapillus;1;327;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;361
14375;Sitta europaea;1;327;5;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;386
14376;Cyanistes caeruleus;1;1056;25;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;375
14377;Parus major;2;1215;15;2;2012-01-20 09:00:00;2012-01-20 11:01:00;607;371
14378;Fringilla coelebs;2;1190;35;7;2012-02-22 10:05:00;2012-02-22 10:47:00;608;436
14381;Alectoris rufa;6;270;5;7;2012-02-22 10:05:00;2012-02-22 10:47:00;608;747
14384;Fringilla coelebs;2;526;5;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;436
14385;Fringilla coelebs;1;543;35;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;436
14386;Alectoris rufa;3;466;5;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;747
14387;Erithacus rubecula;1;1010;5;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;296
14388;Emberiza cia;7;551;5;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;466
14389;Erithacus rubecula;1;1700;5;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;296
14390;Alectoris rufa;1;1260;5;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;747
14391;Emberiza cia;1;997;5;9;2012-02-22 09:40:00;2012-02-22 10:50:00;609;466
14392;Alectoris rufa;3;928;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;747
14393;Emberiza cia;3;618;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14394;Pica pica;1;366;5;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;431
14395;Emberiza cirlus;11;2389;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;464
14396;Turdus torquatus;1;2216;25;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;294
14397;Emberiza cia;4;1123;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14398;Sylvia undata;1;2500;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;318
14399;Emberiza cia;1;604;5;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14400;Emberiza cia;1;581;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14401;Turdus torquatus;1;2500;25;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;294
14402;Emberiza cirlus;2;2216;25;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;464
14403;Emberiza cia;2;1930;5;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14404;Aegithalos caudatus;3;287;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;380
14405;Emberiza cia;1;1930;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14406;Emberiza cia;1;1909;5;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14407;Cyanistes caeruleus;1;287;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;375
14408;Emberiza cia;1;287;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14409;Prunella collaris;14;266;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;286
14410;Emberiza cia;1;189;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14411;Emberiza cia;2;604;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14412;Alectoris rufa;1;423;25;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;747
14413;Pica pica;1;366;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;431
14414;Cyanistes caeruleus;3;2500;35;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;375
14415;Emberiza cia;4;653;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;466
14416;Emberiza cirlus;5;653;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;464
14417;Carduelis chloris;1;653;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;445
14418;Troglodytes troglodytes;1;233;25;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;282
14419;Emberiza cirlus;2;233;5;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;464
14420;Turdus viscivorus;3;2500;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;289
14421;Sturnus unicolor;46;1211;45;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;459
14422;Emberiza cirlus;3;615;5;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;464
14423;Parus major;2;287;15;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;371
14424;Troglodytes troglodytes;1;142;5;6;2012-02-15 08:45:00;2012-02-15 10:25:00;610;282
14425;Sitta europaea;2;2223;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;386
14426;Cyanistes caeruleus;1;1528;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14427;Cyanistes caeruleus;1;1353;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14428;Phoenicurus ochruros;1;1226;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;304
14429;Parus major;1;1117;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14430;Cyanistes caeruleus;2;576;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14431;Regulus ignicapillus;2;535;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;361
14432;Cyanistes caeruleus;2;475;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14433;Emberiza cirlus;1;2294;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;464
14434;Cyanistes caeruleus;1;2054;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14435;Cyanistes caeruleus;3;1076;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14436;Cyanistes caeruleus;2;845;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14437;Cyanistes caeruleus;1;116;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14438;Sitta europaea;2;2361;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;386
14439;Turdus merula;1;2223;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;293
14440;Sitta europaea;1;1788;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;386
14441;Parus major;2;1736;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14442;Loxia curvirostra;1;1442;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;452
14443;Periparus ater;2;1207;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;373
14444;Cyanistes caeruleus;3;1094;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14445;Cyanistes caeruleus;1;576;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14446;Cyanistes caeruleus;1;239;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14447;Lullula arborea;2;14;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;236
14448;Parus major;1;2054;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14449;Lullula arborea;1;1688;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;236
14450;Turdus viscivorus;2;1688;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;289
14451;Cyanistes caeruleus;1;535;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14452;Cyanistes caeruleus;2;2361;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14453;Cyanistes caeruleus;2;1207;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14454;Parus major;1;1207;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14455;Sitta europaea;1;1117;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;386
14456;Cyanistes caeruleus;1;285;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14457;Garrulus glandarius;3;280;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;433
14458;Emberiza cia;1;94;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;466
14459;Parus major;1;2470;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14460;Cyanistes caeruleus;1;2430;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14461;Cyanistes caeruleus;1;2133;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14462;Cyanistes caeruleus;1;1528;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14463;Sitta europaea;1;1382;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;386
14464;Sitta europaea;1;1226;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;386
14465;Picus viridis;1;1059;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;854
14466;Cyanistes caeruleus;1;2470;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14467;Sitta europaea;1;2133;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;386
14468;Cyanistes caeruleus;1;1827;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14469;Cyanistes caeruleus;2;1736;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14470;Loxia curvirostra;2;1562;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;452
14471;Cyanistes caeruleus;1;2054;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14472;Cyanistes caeruleus;1;1967;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14473;Cyanistes caeruleus;1;1922;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14474;Parus major;1;657;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14475;Cyanistes caeruleus;2;326;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14476;Lullula arborea;1;2264;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;236
14477;Turdus viscivorus;3;2181;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;289
14478;Cyanistes caeruleus;3;2131;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14479;Lullula arborea;2;1967;15;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;236
14480;Parus major;2;1788;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14481;Cyanistes caeruleus;2;1679;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14482;Cyanistes caeruleus;1;1562;5;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14483;Parus major;1;1207;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14484;Cyanistes caeruleus;1;868;35;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14485;Parus major;2;1688;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14486;Parus major;1;1117;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14487;Lullula arborea;1;935;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;236
14488;Cyanistes caeruleus;2;326;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;375
14489;Fringilla coelebs;3;2264;45;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;436
14490;Parus major;3;2223;25;2;2012-02-20 08:50:00;2012-02-20 10:55:00;611;371
14491;Alectoris rufa;14;550;35;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;747
14492;Fringilla coelebs;1;1410;35;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;436
14493;Lullula arborea;1;550;45;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;236
14494;Emberiza cia;1;225;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14495;Alectoris rufa;6;735;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;747
14496;Emberiza cia;1;570;5;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14497;Emberiza cia;2;275;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14498;Turdus merula;1;250;45;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;293
14499;Alectoris rufa;5;1060;5;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;747
14500;Turdus merula;1;485;5;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;293
14501;Emberiza cia;1;110;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14502;Emberiza cia;1;320;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14503;Alectoris rufa;2;275;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;747
14504;Emberiza cia;1;1460;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14505;Emberiza cia;1;550;25;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14506;Emberiza cia;1;735;35;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14507;Alectoris rufa;1;1250;25;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;747
14508;Emberiza cia;1;865;5;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;466
14509;Serinus serinus;1;750;15;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;442
14510;Turdus torquatus;1;585;5;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;294
14511;Parus major;1;550;45;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;371
14512;Fringilla coelebs;1;250;45;3;2012-02-24 09:00:00;2012-02-24 10:10:00;612;436
